dominant_t,topic_per,keywords,text,userid,textiD,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
3,0.896300018,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","Next thing we're touching, you look at me it's like you hit me with lightning.",33ccb4623ec83bac64472003b8d3372b,37115,15,18.82,99,82.75,25.77,15,13.33,93.33,66.67,46.67,33.33,13.33,6.67,13.33,0,0,13.33,0,20,6.67,0,0,0,26.67,6.67,6.67,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,6.67,0,0,0,0,0,6.67,6.67,0,0,0,0,0,20,0,13.33,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,26.67,6.67,6.67,0,0,0,0,0,0,13.33,0,0
0,0.066699997,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",hello hello hello is there anybody in there? Is there anyone at home?,3416e6ccb1a841127299953f823efa0d,37204,13,10.57,99,17.46,25.77,6.5,7.69,100,69.23,15.38,0,0,0,0,0,0,15.38,0,15.38,15.38,23.08,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,38.46,0,0,0,0,15.38,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,23.08,23.08,0,0,0,0,0,15.38,0,15.38,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,15.38,0,0,0,0,0,0
3,0.949100018,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","burry all your secrets in my skin, come away with innocence, and leave me with my sin. The air around me still feels like a cage, love is justa camoflage for what resembles rage again......",3416e6ccb1a841127299953f823efa0d,37218,35,86.18,50,99,25.77,17.5,11.43,85.71,54.29,17.14,14.29,11.43,0,2.86,0,0,2.86,5.71,20,2.86,8.57,2.86,0,11.43,0,2.86,2.86,0,2.86,11.43,5.71,5.71,0,2.86,0,8.57,0,0,0,0,8.57,5.71,0,0,0,2.86,0,5.71,0,0,5.71,5.71,2.86,0,0,0,2.86,2.86,0,0,0,0,0,11.43,0,22.86,5.71,11.43,5.71,0,0,0,0,2.86,0,0,0,0,0,0,0,28.57,20,8.57,0,0,0,0,0,0,0,0,0
11,0.600000024,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L","I had my share of /candy/""",3969e4477a184aeeb7479bde6b1a9a7b,39404,6,18.82,4.8,98.01,99,6,0,100,66.67,33.33,33.33,33.33,0,0,0,0,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,16.67,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16.67,0,0,33.33
2,0.920000017,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L","Oh by gosh, by golly, it's time for mistletoe and holly, **bobsnewline** Tasty pheasants, Christmas presents, **bobsnewline** Countrysides covered with snow. **bobsnewline** Oh by gosh, by jingle, **bobsnewline** It's time for carols and Kris Kringle.",39b83fcebd7a521c51f8ef623172bed0,40700,35,95.52,50,5.55,25.77,17.5,31.43,51.43,31.43,5.71,0,0,0,0,0,0,5.71,0,20,5.71,0,5.71,0,5.71,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,2.86,0,0,0,2.86,0,0,0,0,0,0,0,5.71,0,11.43,0,2.86,8.57,0,0,0,0,2.86,0,5.71,0,0,0,5.71,0,77.14,5.71,20,0,0,0,0,0,0,5.71,0,45.71
3,0.920000017,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","/Is it you or is it me? Lately I've been lost it seems. I think a change is what I need. If I'm looking for a chance or to dream. Shortland Street.../""""",39b83fcebd7a521c51f8ef623172bed0,40727,32,1.92,3.05,98.64,1.42,6.4,6.25,96.88,68.75,31.25,18.75,15.62,0,3.12,0,0,12.5,6.25,6.25,18.75,3.12,9.38,0,34.38,0,0,3.12,0,0,3.12,0,3.12,0,0,3.12,3.12,0,0,0,0,25,6.25,3.12,6.25,15.62,0,9.38,3.12,3.12,0,0,0,0,0,0,0,3.12,0,3.12,0,0,0,6.25,25,0,9.38,3.12,3.12,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,40.62,18.75,0,0,0,3.12,0,0,6.25,6.25,0,6.25
11,0.600000024,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L",/Darling so share with me,39b83fcebd7a521c51f8ef623172bed0,40729,5,8.69,97.69,43.37,99,5,20,100,60,20,20,20,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,40,40,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
3,0.945100009,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",I'll be home for Christmas **bobsnewline** You can count on me **bobsnewline** Please have snow and mistletoe **bobsnewline** And presents under the tree **bobsnewline** Christmas Eve will find me **bobsnewline** Where the love light beams **bobsnewline** I'll be home for Christmas **bobsnewline** If only in my dreams,39b83fcebd7a521c51f8ef623172bed0,40740,47,43.03,26.16,92.84,93.02,47,25.53,72.34,48.94,12.77,12.77,10.64,0,2.13,0,0,0,4.26,10.64,14.89,4.26,6.38,0,14.89,0,0,2.13,0,0,4.26,4.26,0,0,0,0,4.26,0,0,0,0,4.26,2.13,0,2.13,2.13,0,2.13,2.13,2.13,0,0,2.13,0,0,0,0,4.26,2.13,0,2.13,0,0,0,10.64,6.38,17.02,0,8.51,8.51,0,2.13,4.26,0,6.38,0,0,0,0,0,0,0,63.83,0,0,0,0,0,0,0,0,4.26,0,59.57
6,0.813300014,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","One day more...one more day til revolution, we will nip it in the bud...",39b83fcebd7a521c51f8ef623172bed0,40763,15,84.62,97.69,82.75,25.77,15,6.67,93.33,40,13.33,6.67,0,6.67,0,0,0,6.67,6.67,13.33,6.67,0,6.67,0,6.67,13.33,13.33,0,13.33,13.33,0,0,0,0,0,0,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.33,0,6.67,0,0,0,0,6.67,26.67,0,6.67,20,0,0,0,0,0,0,0,0,0,0,0,0,46.67,40,6.67,0,0,0,0,0,0,0,0,0
13,0.896300018,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H",/life was a song You came along I laid awake the whole night through. If I ever dared,39b83fcebd7a521c51f8ef623172bed0,40771,18,75.9,28.91,87.07,25.77,9,5.56,94.44,55.56,16.67,16.67,11.11,0,5.56,0,0,0,11.11,11.11,5.56,5.56,5.56,0,22.22,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,11.11,0,0,5.56,5.56,5.56,5.56,5.56,0,5.56,0,5.56,0,5.56,0,0,5.56,0,0,0,5.56,0,22.22,0,0,16.67,5.56,0,11.11,0,5.56,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,0,0,0,0,5.56
0,0.066699997,"love_H, got_H, want_H, feel_H, thing_H, make_H, need_H, come_H, see_H, day_H",/Darling so there you are,39b83fcebd7a521c51f8ef623172bed0,40787,5,1,99,1,99,5,20,100,80,20,20,0,0,20,0,0,0,0,0,20,40,20,0,20,0,0,0,0,0,20,20,0,0,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20
3,0.745500028,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",/My last night here for you,39b83fcebd7a521c51f8ef623172bed0,40789,6,18.82,95.2,99,25.77,6,0,100,66.67,33.33,33.33,16.67,0,16.67,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67
3,0.813300014,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",It's just a fly love song...,3a239367715ee1ff17be3dc5593d4c25,41412,6,18.82,95.2,23.51,99,6,0,100,50,16.67,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,33.33,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,66.67,50,0,0,0,0,0,0,0,16.67,0,0
4,0.813300014,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H","Why, why? Tell them that it's human nature",3a239367715ee1ff17be3dc5593d4c25,41444,8,1,99,1,25.77,4,0,87.5,62.5,37.5,12.5,0,0,0,0,12.5,25,0,0,12.5,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,37.5,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,0,0,12.5,0,0,0,12.5,0,0
3,0.878300011,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","There's a war going on for your mind. If you're thinking, you're winning.",3a239367715ee1ff17be3dc5593d4c25,41445,13,10.57,99,63.54,25.77,6.5,15.38,92.31,61.54,23.08,23.08,0,0,23.08,0,0,0,7.69,15.38,23.08,7.69,7.69,0,38.46,0,0,0,0,0,15.38,7.69,7.69,0,7.69,0,23.08,0,0,0,0,15.38,7.69,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,7.69,15.38,7.69,0,0,23.08,7.69,15.38,7.69,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,46.15,15.38,7.69,0,0,0,0,0,0,23.08,0,0
13,0.600000024,"percent_H, watch_H, hand_H, lie_H, gayaa_H, sure_L, head_H, life_H, power_H, rememb_H","Well, I'm not sure if I should hope that I miss Friday or not...",3ab0bae1cbfdb0c3493e3993461e16d8,41886,14,1,1,99,99,14,0,100,71.43,28.57,21.43,21.43,0,0,0,0,7.14,0,0,14.29,7.14,14.29,14.29,28.57,0,0,0,0,0,28.57,21.43,7.14,0,0,7.14,0,0,0,0,0,50,0,0,21.43,21.43,7.14,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,7.14,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,7.14,0,35.71,21.43,7.14,0,0,0,0,0,0,7.14,0,0
11,0.813300014,"take_L, care_H, unawar_L, play_H, know_L, game_H, thing_L, way_H, work_H, come_L",Yeah! Done with classes for the week! :D,3ab0bae1cbfdb0c3493e3993461e16d8,41897,8,99,50,7.84,25.77,2.67,12.5,87.5,50,0,0,0,0,0,0,0,0,12.5,25,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,12.5,0,0,12.5,0,0,37.5,0,0,12.5,0,0,25,0,0,0,0,0
3,0.952499986,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Fighting evil by moon light winning love by day light never running from a real fight she is the one named Sailor Moon :),3c71c9bfcbdabf80dec5765e2677a4c3,43276,24,96.33,89.42,1.79,25.77,24,12.5,83.33,33.33,4.17,4.17,0,0,0,4.17,0,0,8.33,12.5,4.17,4.17,0,4.17,12.5,4.17,0,0,4.17,0,25,12.5,12.5,0,8.33,0,16.67,0,0,4.17,0,4.17,0,0,0,0,4.17,0,8.33,8.33,0,0,4.17,0,0,0,0,8.33,4.17,4.17,4.17,4.17,0,4.17,4.17,0,12.5,4.17,0,8.33,0,4.17,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.909699976,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",Who can take a sunrise sprinkle it with dew cover it in chocolate and a miracle or two? :O,3c71c9bfcbdabf80dec5765e2677a4c3,43287,19,77.17,50,19.27,25.77,9.5,21.05,78.95,52.63,15.79,0,0,0,0,0,0,15.79,10.53,10.53,5.26,0,10.53,0,5.26,0,0,5.26,5.26,0,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,5.26,0,5.26,0,0,0,0,5.26,0,0,0,5.26,5.26,0,0,0,5.26,0,0,10.53,0,10.53,0,5.26,5.26,0,0,0,0,0,0,5.26,0,5.26,0,0,0,10.53,0,0,5.26,0,5.26,0,0,0,0,0,0
3,0.896300018,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","I want to know, have you ever seen the rain, comin down on a sunny day?",3c71c9bfcbdabf80dec5765e2677a4c3,43295,16,97.36,73.4,95.6,99,16,0,87.5,56.25,12.5,12.5,6.25,0,6.25,0,0,0,12.5,18.75,6.25,6.25,0,0,25,0,0,0,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,18.75,6.25,0,6.25,0,6.25,0,12.5,12.5,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,6.25,18.75,0,25,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,12.5,0,0,6.25,0,0,0,0,0,0
2,0.745500028,"night_H, cri_H, lone_L, end_L, life_H, take_L, song_L, run_H, seem_H, go_L",I'll be up up and away  **bobsnewline** up up and away  **bobsnewline** cuz in the end they'll judge me anyway so whatever :),3c71c9bfcbdabf80dec5765e2677a4c3,43309,23,47.75,33.19,99,93.61,23,13.04,91.3,78.26,17.39,13.04,8.7,0,0,0,4.35,4.35,4.35,30.43,13.04,8.7,17.39,0,13.04,0,0,4.35,0,0,4.35,4.35,0,0,0,0,4.35,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,0,0,21.74,0,0,0,4.35,8.7,34.78,0,30.43,4.35,0,0,0,0,0,0,13.04,0,8.7,0,0,4.35,43.48,0,0,0,0,0,0,0,0,8.7,0,34.78
4,0.600000024,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",this time baby I'll be bulletproof,3d7847b1c33b5f5811208b4aa1a7ffbd,43932,6,1,50,98.01,25.77,6,16.67,83.33,50,33.33,16.67,16.67,0,0,0,0,16.67,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0
3,0.920000017,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",you know that feeling you get when you're so tired that your eyes start burning?  yeah....  it is not fun.,3d7847b1c33b5f5811208b4aa1a7ffbd,44012,20,1,99,74.76,96.76,6.67,10,100,55,35,20,0,0,20,0,0,15,0,0,10,10,10,5,35,10,0,5,0,0,5,5,0,0,0,0,20,0,0,0,0,15,10,0,0,0,0,5,15,5,0,10,10,5,5,0,0,5,0,0,0,5,0,0,25,0,10,0,0,10,0,5,0,0,0,0,5,0,0,5,0,0,35,25,0,0,0,5,0,0,0,5,0,0
6,0.852599978,"day_L, come_L, live_L, build_H, feel_L, tomorrow_L, tri_L, babi_H, hear_H, need_H","Well, I think we're gonna be in school tomorrow. Just me, though...",3e991bc5cf2089fcd076f1660a210288,45395,12,1,20.24,99,99,6,8.33,100,66.67,25,25,16.67,8.33,0,0,0,0,0,8.33,8.33,25,8.33,0,33.33,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,16.67,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,25,16.67,25,8.33,8.33,8.33,8.33,0,0,0,0,0,16.67,0,8.33,0,8.33,0,58.33,33.33,16.67,0,0,0,0,0,0,8.33,0,0
8,0.878300011,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H",Heard this excellent weather isn't gonna stick around.,3e991bc5cf2089fcd076f1660a210288,45445,8,11.86,10.58,99,99,8,25,75,37.5,12.5,0,0,0,0,0,0,12.5,0,12.5,12.5,12.5,0,12.5,37.5,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,12.5,12.5,25,12.5,12.5,0,12.5,0,0,0,0,0,12.5,0,12.5,0,0,0,25,12.5,0,0,0,0,0,0,0,12.5,0,0
3,0.600000024,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Good to be home...,3e991bc5cf2089fcd076f1660a210288,45447,4,93.26,50,1,99,4,0,100,50,0,0,0,0,0,0,0,0,0,25,25,0,0,0,25,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,0,0,0,0,0
8,0.934899986,"want_H, need_H, let_H, know_H, got_H, aliv_H, happi_H, keep_H, give_H, run_H",I pray your brakes go out running down a hill. I pray a flower pot falls from a window sill and knocks u n the head like id like to.,43ede36bd814501aec0b33b56ec57828,47385,30,98.58,50,82.75,25.77,15,3.33,76.67,53.33,16.67,16.67,10,0,6.67,0,0,0,13.33,20,3.33,0,3.33,0,16.67,0,6.67,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,3.33,0,0,3.33,0,0,0,3.33,6.67,16.67,10,6.67,0,0,3.33,3.33,0,6.67,0,3.33,0,3.33,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0
3,0.878300011,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",I am just what i am. Im just what you see. So i will make it  easy i will just stay me.,43ede36bd814501aec0b33b56ec57828,47400,22,1,3.48,96.4,94.75,7.33,0,100,81.82,45.45,31.82,27.27,0,4.55,0,0,13.64,0,0,22.73,18.18,4.55,0,36.36,4.55,0,9.09,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,4.55,0,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,13.64,0,0,0,0,0,0,0,0,0,0
3,0.600000024,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Do i have your love or am i still enough,43ede36bd814501aec0b33b56ec57828,47410,10,1,50,99,99,10,0,90,80,30,30,20,0,10,0,0,0,0,0,30,10,10,0,30,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,30,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.909699976,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Dont worry bout nothing. Let it go see what tomorrow brings.,43ede36bd814501aec0b33b56ec57828,47419,11,1,3.48,85.21,1,5.5,18.18,90.91,45.45,18.18,0,0,0,0,0,0,18.18,0,0,18.18,0,0,18.18,54.55,0,0,9.09,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,9.09,27.27,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0
3,0.934899986,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",a heart that beats an incredible machine made of blood and love and hope and lust and steam,43ede36bd814501aec0b33b56ec57828,47426,18,75.9,71.09,1,99,18,11.11,88.89,44.44,5.56,0,0,0,0,0,0,5.56,11.11,5.56,0,0,22.22,0,11.11,5.56,0,0,0,0,11.11,11.11,0,0,0,0,5.56,0,0,0,0,11.11,0,5.56,5.56,5.56,0,0,0,0,0,0,22.22,11.11,0,5.56,0,11.11,5.56,0,5.56,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.896300018,"know_H, want_H, hold_H, wait_H, dark_H, tell_H, love_H, heart_H, live_H, wish_H",Thats it too late to apologize.... Its too late. I said its too late to apologize...,43ede36bd814501aec0b33b56ec57828,47428,16,5.18,89.42,74.76,25.77,5.33,12.5,100,62.5,31.25,6.25,6.25,0,0,0,0,25,0,12.5,6.25,18.75,0,0,12.5,18.75,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,12.5,0,0,12.5,0,0,6.25,6.25,0,18.75,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0
10,0.852599978,"take_L, say_H, night_H, beauti_H, day_H, death_H, escap_H, come_L, life_H, world_H",Drinking to forget about you is just wasted whiskey.,43ede36bd814501aec0b33b56ec57828,47429,9,46.37,98.62,1,25.77,9,22.22,88.89,55.56,11.11,11.11,0,0,11.11,0,0,0,0,22.22,11.11,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,22.22,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
3,0.852599978,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Wont you stand up and use your voice,43ede36bd814501aec0b33b56ec57828,47430,8,1.92,99,7.84,25.77,8,0,87.5,62.5,25,25,0,0,25,0,0,0,0,12.5,12.5,0,12.5,12.5,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.745500028,"tri_H, time_H, old_H, lost_H, get_H, littl_H, make_H, see_H, bring_H, ground_H",I hope you hit traffic,43ede36bd814501aec0b33b56ec57828,47432,5,8.69,97.69,1,99,5,20,80,40,40,40,20,0,20,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.813300014,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",growing up is getting old.,43ede36bd814501aec0b33b56ec57828,47434,5,93.26,50,99,25.77,5,40,100,40,0,0,0,0,0,0,0,0,0,20,20,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,20,0,0,20,0,60,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0
3,0.934899986,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L","I'm starin down the barrell of .45, swimmin through the ashes of another life. No real reason to accept the way things have changed. Starin down the barrel of a .45.",443d183b31d7edecd34f785cf5235ac3,47682,31,99,25.93,78.86,83.22,10.33,16.13,74.19,54.84,9.68,3.23,3.23,0,0,0,0,6.45,16.13,22.58,6.45,0,0,3.23,12.9,0,0,0,6.45,3.23,3.23,3.23,0,0,0,0,0,0,0,0,0,9.68,6.45,6.45,0,0,0,0,0,0,0,0,3.23,0,3.23,0,0,6.45,0,0,6.45,0,0,3.23,6.45,0,16.13,6.45,9.68,0,0,3.23,0,0,0,0,0,0,0,0,0,0,16.13,9.68,3.23,0,0,0,0,0,0,3.23,0,0
3,0.600000024,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",My darlin'.. who knew??,443d183b31d7edecd34f785cf5235ac3,47700,4,1.92,99,99,99,2,0,100,50,50,25,25,0,0,0,0,25,0,0,0,0,0,0,25,0,0,25,0,0,25,25,0,0,0,0,50,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,50,0,0,0,50,0,0,0,25,0,0
3,0.909699976,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",Gotta work another split tomorrow.. hopefully its a better day than today!,443d183b31d7edecd34f785cf5235ac3,47722,12,81.63,4.8,99,99,6,25,100,41.67,16.67,0,0,0,0,0,0,16.67,8.33,8.33,0,8.33,0,0,8.33,16.67,16.67,0,0,8.33,16.67,16.67,0,0,0,0,0,0,0,0,0,25,0,0,8.33,8.33,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,8.33,0,0,16.67,25,33.33,0,8.33,25,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,25,16.67,0,0,0,0,8.33,0,0,0,0,0
3,0.745500028,"love_L, see_L, know_L, make_L, feel_L, let_L, time_L, go_L, got_L, way_L",I'm missing you like crazy...,443d183b31d7edecd34f785cf5235ac3,47727,5,1,97.69,43.37,1,5,40,100,40,40,40,20,0,20,0,0,0,0,0,20,0,0,0,60,20,0,0,0,0,60,20,40,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,60,0,0,0,0,0,0,0,20,0,0
